,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,variable,upper,upper,lower,lower,variable,variable,upper,upper,lower,lower
"(8100.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763667,303.15,288.15,,,,0.0,7.471356563739143e-06,inf,inf,-inf,-inf,294.1499813763667,0.15000000000001287,inf,inf,-inf,-inf
"(8100.0, 27900.0)",150.0,294.15,292.15,280.15,0.010714291936364683,27900.0,0.0,,,,,,,,,,,,294.14998137636644,303.15,288.15,0.01071429996708204,0.05,0.0,,,,,,,,,,,,
"(8100.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636655,303.15,288.15,,,,0.0,7.471356557957128e-06,inf,inf,-inf,-inf,294.14998137636655,0.14999999999995361,inf,inf,-inf,-inf
"(8100.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636707,303.15,288.15,,,,0.0,7.471356573141935e-06,inf,inf,-inf,-inf,294.14998137636707,0.14999999999995917,inf,inf,-inf,-inf
"(8100.0, 28800.0)",150.0,294.15,292.15,280.15,0.010714291936383458,28800.0,0.0,,,,,,,,,,,,294.14998137636695,303.15,288.15,0.010714299967100474,0.05,0.0,,,,,,,,,,,,
"(8100.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636655,303.15,288.15,,,,0.0,7.471356558441974e-06,inf,inf,-inf,-inf,294.14998137636655,0.15000000000021188,inf,inf,-inf,-inf
"(8100.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636576,303.15,288.15,,,,0.0,7.471356535676992e-06,inf,inf,-inf,-inf,294.14998137636576,0.15000000000020294,inf,inf,-inf,-inf
"(8100.0, 29700.0)",150.0,294.15,292.15,280.15,0.010714291936313255,29700.0,0.0,,,,,,,,,,,,294.14998137636513,303.15,288.15,0.010714299967031587,0.05,0.0,,,,,,,,,,,,
"(8100.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763666,303.15,288.15,,,,0.0,7.471356559986509e-06,inf,inf,-inf,-inf,294.1499813763666,0.149999999999248,inf,inf,-inf,-inf
"(8100.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763707,303.15,288.15,,,,0.0,7.471356676051545e-06,inf,inf,-inf,-inf,294.1499813763707,0.14999999999929156,inf,inf,-inf,-inf
"(8100.0, 30600.0)",150.0,294.15,292.15,280.15,0.010714291936569522,30600.0,0.0,,,,,,,,,,,,294.1499813763717,303.15,288.15,0.010714299967287899,0.05,0.0,,,,,,,,,,,,
"(8100.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763663,303.15,288.15,,,,0.0,7.471356552955137e-06,inf,inf,-inf,-inf,294.1499813763663,0.1500000000028332,inf,inf,-inf,-inf
"(8100.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763523,303.15,288.15,,,,0.0,7.471356151243093e-06,inf,inf,-inf,-inf,294.1499813763523,0.15000000000268243,inf,inf,-inf,-inf
"(8100.0, 31500.0)",150.0,294.15,292.15,280.15,0.010714291935614061,31500.0,0.0,,,,,,,,,,,,294.14998137634694,303.15,288.15,0.010714299966329437,0.05,0.0,,,,,,,,,,,,
"(8100.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763673,303.15,288.15,,,,0.0,7.4713565796889074e-06,inf,inf,-inf,-inf,294.1499813763673,0.1499999999894251,inf,inf,-inf,-inf
"(8100.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,,294.149981376421,303.15,288.15,,,,0.0,7.471358112949574e-06,inf,inf,-inf,-inf,294.149981376421,0.14999999999000063,inf,inf,-inf,-inf
"(8100.0, 32400.0)",150.0,294.15,292.15,280.15,0.01071429193918415,32400.0,0.0,,,,,,,,,,,,294.1499813764396,303.15,288.15,0.010714299969910279,0.05,0.0,,,,,,,,,,,,
"(8100.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636377,303.15,288.15,,,,0.0,7.471356478989615e-06,inf,inf,-inf,-inf,294.14998137636377,0.1500000000395189,inf,inf,-inf,-inf
"(8100.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,,294.1499813761642,303.15,288.15,,,,0.0,7.471350782667149e-06,inf,inf,-inf,-inf,294.1499813761642,0.15000000003738082,inf,inf,-inf,-inf
"(8100.0, 33300.0)",150.0,294.15,292.15,280.15,0.010714291925856156,33300.0,0.0,,,,,,,,,,,,294.1499813760936,303.15,288.15,0.010714299956536909,0.05,0.0,,,,,,,,,,,,
"(8100.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,,294.14998137637707,303.15,288.15,,,,0.0,7.4713568587602165e-06,inf,inf,-inf,-inf,294.14998137637707,0.1499999998524347,inf,inf,-inf,-inf
"(8100.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,,294.14998137712337,303.15,288.15,,,,0.0,7.471378161147971e-06,inf,inf,-inf,-inf,294.14998137712337,0.14999999986043075,inf,inf,-inf,-inf
"(8100.0, 34200.0)",150.0,294.15,292.15,280.15,0.010714291975626235,34200.0,0.0,,,,,,,,,,,,294.1499813773858,303.15,288.15,0.01071430000648248,0.05,0.0,,,,,,,,,,,,
"(8100.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,,294.1499813763272,303.15,288.15,,,,0.0,7.4713554354576235e-06,inf,inf,-inf,-inf,294.1499813763272,0.15000000055113755,inf,inf,-inf,-inf
"(8100.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,,294.14998137354115,303.15,288.15,,,,0.0,7.4712759183000445e-06,inf,inf,-inf,-inf,294.14998137354115,0.15000000052128684,inf,inf,-inf,-inf
"(8100.0, 35100.0)",150.0,294.15,292.15,280.15,0.010714291789778233,35100.0,0.0,,,,,,,,,,,,294.1499813725598,303.15,288.15,0.010714299819973822,0.05,0.0,,,,,,,,,,,,
"(8100.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,,294.14998137651276,303.15,288.15,,,,0.0,7.471360732516124e-06,inf,inf,-inf,-inf,294.14998137651276,0.14999999794200797,inf,inf,-inf,-inf
"(8100.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,,294.14998138691703,303.15,288.15,,,,0.0,7.4716578197134435e-06,inf,inf,-inf,-inf,294.14998138691703,0.14999999805348213,inf,inf,-inf,-inf
"(8100.0, 36000.0)",150.0,294.15,292.15,280.15,0.010714292484118045,36000.0,0.0,,,,,,,,,,,,294.1499813905801,303.15,288.15,0.010714300516781431,0.05,0.0,,,,,,,,,,,,
"(8100.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,,294.1499813758098,303.15,288.15,,,,0.0,7.471340666036166e-06,inf,inf,-inf,-inf,294.1499813758098,0.1500000076897693,inf,inf,-inf,-inf
"(8100.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,,294.14998133693496,303.15,288.15,,,,0.0,7.47023253847928e-06,inf,inf,-inf,-inf,294.14998133693496,0.150000007273253,inf,inf,-inf,-inf
"(8100.0, 36900.0)",150.0,294.15,292.15,280.15,0.010714289894960764,36900.0,0.0,,,,,,,,,,,,294.14998132324655,303.15,288.15,0.010714297918414368,0.05,0.0,,,,,,,,,,,,
"(8100.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,,294.1499813782974,303.15,288.15,,,,0.0,7.471411676684678e-06,inf,inf,-inf,-inf,294.1499813782974,0.14999997133933207,inf,inf,-inf,-inf
"(8100.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,,294.1499815231896,303.15,288.15,,,,0.0,7.475568576602201e-06,inf,inf,-inf,-inf,294.1499815231896,0.14999997289174974,inf,inf,-inf,-inf
"(8100.0, 37800.0)",150.0,294.15,292.15,280.15,0.010714299618567121,37800.0,0.0,,,,,,,,,,,,294.1499815742068,303.15,288.15,0.010714307676534274,0.05,0.0,,,,,,,,,,,,
"(8100.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,,294.14998136708425,303.15,288.15,,,,0.0,7.471091688702937e-06,inf,inf,-inf,-inf,294.14998136708425,0.15000010783268775,inf,inf,-inf,-inf
"(8100.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,,294.1499808219442,303.15,288.15,,,,0.0,7.455825328693912e-06,inf,inf,-inf,-inf,294.1499808219442,0.15000010199188954,inf,inf,-inf,-inf
"(8100.0, 38700.0)",150.0,294.15,292.15,280.15,0.010714264060182777,38700.0,0.0,,,,,,,,,,,,294.14998062999615,303.15,288.15,0.010714271990268798,0.05,0.0,,,,,,,,,,,,
"(8100.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,,294.14998138219653,303.15,288.15,,,,0.0,7.4715230024643136e-06,inf,inf,-inf,-inf,294.14998138219653,0.14999960838755347,inf,inf,-inf,-inf
"(8100.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,,294.149983361965,303.15,288.15,,,,0.0,7.532144638981047e-06,inf,inf,-inf,-inf,294.149983361965,0.1499996295993309,inf,inf,-inf,-inf
"(8100.0, 39600.0)",150.0,294.15,292.15,280.15,0.010714407407716786,39600.0,0.0,,,,,,,,,,,,294.14998405905527,303.15,288.15,0.01071441584081573,0.05,0.0,,,,,,,,,,,,
"(8100.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,,294.14998095184865,303.15,288.15,,,,0.0,7.459412342004172e-06,inf,inf,-inf,-inf,294.14998095184865,0.15000161768160575,inf,inf,-inf,-inf
"(8100.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,,294.1499727737805,303.15,288.15,,,,0.0,7.2818704837919185e-06,inf,inf,-inf,-inf,294.1499727737805,0.15000153005838304,inf,inf,-inf,-inf
"(8100.0, 40500.0)",150.0,294.15,292.15,280.15,0.010713998863180448,40500.0,0.0,,,,,,,,,,,,294.1499698942254,303.15,288.15,0.010714005119153026,0.05,0.0,,,,,,,,,,,,
"(8100.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,,294.1499778945868,303.15,288.15,,,,0.0,7.382564416645466e-06,inf,inf,-inf,-inf,294.1499778945868,0.1499958348306326,inf,inf,-inf,-inf
"(8100.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,,294.1499989513112,303.15,288.15,,,,0.0,8.649089759022405e-06,inf,inf,-inf,-inf,294.1499989513112,0.14999606043248523,inf,inf,-inf,-inf
"(8100.0, 41400.0)",150.0,294.15,292.15,280.15,0.019945178480363188,41400.0,0.0,,,,,,,,,,,,294.15000636554146,303.15,288.15,0.019945137079761012,0.05,0.0,,,,,,,,,,,,
"(8100.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,,293.9090884434356,303.15,288.15,,,,0.0,6.6617734917799115e-06,inf,inf,-inf,-inf,293.9090884434356,0.27442690509687984,inf,inf,-inf,-inf
"(8100.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,,293.2943998203319,303.15,288.15,,,,0.0,6.661713965646636e-06,inf,inf,-inf,-inf,293.2943998203319,0.2621668562477056,inf,inf,-inf,-inf
"(8100.0, 42300.0)",150.0,294.15,292.15,280.15,7.147237196562931e-08,42300.0,0.0,,,,,,,,,,,,293.08533443949074,303.15,288.15,7.147238986149788e-08,0.05,0.0,,,,,,,,,,,,
"(8100.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,,293.3706212300324,303.15,288.15,,,,0.0,6.661715294110354e-06,inf,inf,-inf,-inf,293.3706212300324,9.449093947640732e-07,inf,inf,-inf,-inf
"(8100.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,,294.1500390388147,303.15,288.15,,,,0.0,3.732720796005196e-05,inf,inf,-inf,-inf,294.1500390388147,1.000616248258359e-06,inf,inf,-inf,-inf
"(8100.0, 43200.0)",,,,,,,,,,,,,,,,,,,294.43532568462535,303.15,288.15,,,,,,,,,,,,,,,
"(9000.0, 0.0)",150.0,294.15,292.15,280.15,0.0107125581179878,0.0,0.0,1000.0,100000.0,250.0,1.0,900.0,7200.0,900.0,10.0,294.1497815323802,0.0107125581179878,0.0,294.149781700259,303.15,288.15,0.010705314658205371,0.05,0.0,,,,,,,,,,,,
"(9000.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,,294.1500224946788,303.15,288.15,,,,0.0,2.1760463192543675e-05,inf,inf,-inf,-inf,294.1500224946788,0.14987464602784703,inf,inf,-inf,-inf
"(9000.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,,294.1506562591784,303.15,288.15,,,,0.0,0.0006533856878396692,inf,inf,-inf,-inf,294.1506562591784,0.14988143067717238,inf,inf,-inf,-inf
"(9000.0, 900.0)",150.0,294.15,292.15,280.15,0.010714451221899724,900.0,0.0,,,,,,,,,,,,294.1508794125719,303.15,288.15,0.031598991957688186,0.05,0.0,,,,,,,,,,,,
"(9000.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,,293.6125389451646,303.15,288.15,,,,0.0,6.6617251237480435e-06,inf,inf,-inf,-inf,293.6125389451646,0.42540265985721476,inf,inf,-inf,-inf
"(9000.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,,292.2900745622447,303.15,288.15,,,,0.0,6.661839253779964e-06,inf,inf,-inf,-inf,292.2900745622447,0.38361411845784876,inf,inf,-inf,-inf
"(9000.0, 1800.0)",150.0,294.15,292.15,280.15,0.010714247003754548,1800.0,0.0,,,,,,,,,,,,291.860303910154,303.15,288.15,-9.552376674533745e-09,0.05,0.0,,,,,,,,,,,,
"(9000.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,,292.14559269379413,303.15,288.15,,,,0.0,0.004404394796733128,inf,inf,-inf,-inf,292.14559269379413,-1.1458641984540694e-07,inf,inf,-inf,-inf
"(9000.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,,292.9250161719525,303.15,288.15,,,,0.0,6.661715389842861e-06,inf,inf,-inf,-inf,292.9250161719525,-1.2203176649775085e-07,inf,inf,-inf,-inf
"(9000.0, 2700.0)",150.0,294.15,292.15,280.15,0.010714302572686865,2700.0,0.0,,,,,,,,,,,,293.2103049749359,303.15,288.15,0.011495688192616304,0.05,0.0,,,,,,,,,,,,
"(9000.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,,293.2100469740052,303.15,288.15,,,,0.0,6.661713179445991e-06,inf,inf,-inf,-inf,293.2100469740052,0.15013422779408575,inf,inf,-inf,-inf
"(9000.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,,293.2093697328683,303.15,288.15,,,,0.0,6.661713175823192e-06,inf,inf,-inf,-inf,293.2093697328683,0.150126442441145,inf,inf,-inf,-inf
"(9000.0, 3600.0)",150.0,294.15,292.15,280.15,0.010714288060662462,3600.0,0.0,,,,,,,,,,,,293.2091319588775,303.15,288.15,0.01148597100489867,0.05,0.0,,,,,,,,,,,,
"(9000.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,,293.2091379559873,303.15,288.15,,,,0.0,6.661713174592911e-06,inf,inf,-inf,-inf,293.2091379559873,0.1499968799114421,inf,inf,-inf,-inf
"(9000.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,,293.20915369865946,303.15,288.15,,,,0.0,6.661713174676317e-06,inf,inf,-inf,-inf,293.20915369865946,0.149997060731318,inf,inf,-inf,-inf
"(9000.0, 4500.0)",150.0,294.15,292.15,280.15,0.010714291927023369,4500.0,0.0,,,,,,,,,,,,293.20915922598505,303.15,288.15,0.01148617746407097,0.05,0.0,,,,,,,,,,,,
"(9000.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,,293.2091595637346,303.15,288.15,,,,0.0,6.661713174707399e-06,inf,inf,-inf,-inf,293.2091595637346,0.1499998242806755,inf,inf,-inf,-inf
"(9000.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,,293.2091604503412,303.15,288.15,,,,0.0,6.661713174712095e-06,inf,inf,-inf,-inf,293.2091604503412,0.14999983446439633,inf,inf,-inf,-inf
"(9000.0, 5400.0)",150.0,294.15,292.15,280.15,0.010714290892192321,5400.0,0.0,,,,,,,,,,,,293.20916076163235,303.15,288.15,0.011487023278876402,0.05,0.0,,,,,,,,,,,,
"(9000.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,,293.2091402940587,303.15,288.15,,,,0.0,6.661713174605297e-06,inf,inf,-inf,-inf,293.2091402940587,0.15001064855996582,inf,inf,-inf,-inf
"(9000.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,,293.2090865659876,303.15,288.15,,,,0.0,6.661713174320789e-06,inf,inf,-inf,-inf,293.2090865659876,0.150010031384362,inf,inf,-inf,-inf
"(9000.0, 6300.0)",150.0,294.15,292.15,280.15,0.010714291169290862,6300.0,0.0,,,,,,,,,,,,293.209067701883,303.15,288.15,0.01144977022068486,0.05,0.0,,,,,,,,,,,,
"(9000.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,,293.2099641603317,303.15,288.15,,,,0.0,6.6617131790007544e-06,inf,inf,-inf,-inf,293.2099641603317,0.14953358872617803,inf,inf,-inf,-inf
"(9000.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,,293.21231769298254,303.15,288.15,,,,0.0,6.661713191897194e-06,inf,inf,-inf,-inf,293.21231769298254,0.14956053613423667,inf,inf,-inf,-inf
"(9000.0, 7200.0)",150.0,294.15,292.15,280.15,0.01071429109509395,7200.0,0.0,,,,,,,,,,,,293.2131441400111,303.15,288.15,0.012593343577024683,0.05,0.0,,,,,,,,,,,,
"(9000.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,,293.1858901219312,303.15,288.15,,,,0.0,6.661713075862923e-06,inf,inf,-inf,-inf,293.1858901219312,0.16416544313782194,inf,inf,-inf,-inf
"(9000.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,,293.1146162907022,303.15,288.15,,,,0.0,6.661713074253554e-06,inf,inf,-inf,-inf,293.1146162907022,0.16326786729310433,inf,inf,-inf,-inf
"(9000.0, 8100.0)",150.0,294.15,292.15,280.15,0.010714291114961971,8100.0,0.0,,,,,,,,,,,,293.089694243072,303.15,288.15,-9.62490153102028e-09,0.05,0.0,,,,,,,,,,,,
"(9000.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,,293.3749830508521,303.15,288.15,,,,0.0,6.6617153898251625e-06,inf,inf,-inf,-inf,293.3749830508521,-1.272891596138641e-07,inf,inf,-inf,-inf
"(9000.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,,294.1544065951627,303.15,288.15,,,,0.0,0.004403663755360697,inf,inf,-inf,-inf,294.1544065951627,-1.3479103447881195e-07,inf,inf,-inf,-inf
"(9000.0, 9000.0)",150.0,294.15,292.15,280.15,0.0107142911096424,9000.0,0.0,,,,,,,,,,,,294.4396954224329,303.15,288.15,0.021387747727799892,0.05,0.0,,,,,,,,,,,,
"(9000.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,,294.1500170877683,303.15,288.15,,,,0.0,1.7189320904331473e-05,inf,inf,-inf,-inf,294.1500170877683,0.2994288336580757,inf,inf,-inf,-inf
"(9000.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,,293.41443611841765,303.15,288.15,,,,0.0,6.661716362428487e-06,inf,inf,-inf,-inf,293.41443611841765,0.2836964134522343,inf,inf,-inf,-inf
"(9000.0, 9900.0)",150.0,294.15,292.15,280.15,0.010714291111065503,9900.0,0.0,,,,,,,,,,,,293.1656318104365,303.15,288.15,0.0030070124488496062,0.05,0.0,,,,,,,,,,,,
"(9000.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,,293.3758750179565,303.15,288.15,,,,0.0,6.661715409678011e-06,inf,inf,-inf,-inf,293.3758750179565,0.039770370825924314,inf,inf,-inf,-inf
"(9000.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,,293.9442049250756,303.15,288.15,,,,0.0,6.66178899509106e-06,inf,inf,-inf,-inf,293.9442049250756,0.04147934593168494,inf,inf,-inf,-inf
"(9000.0, 10800.0)",150.0,294.15,292.15,280.15,0.010714291110685555,10800.0,0.0,,,,,,,,,,,,294.15000808502725,303.15,288.15,0.010714608973977602,0.05,0.0,,,,,,,,,,,,
"(9000.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,,294.14999940454067,303.15,288.15,,,,0.0,8.718447055687085e-06,inf,inf,-inf,-inf,294.14999940454067,0.15000451925557287,inf,inf,-inf,-inf
"(9000.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,,294.1499765577935,303.15,288.15,,,,0.0,7.353323048409434e-06,inf,inf,-inf,-inf,294.1499765577935,0.1500042744616103,inf,inf,-inf,-inf
"(9000.0, 11700.0)",150.0,294.15,292.15,280.15,0.010714291110787113,11700.0,0.0,,,,,,,,,,,,294.14996851329994,303.15,288.15,0.010714178044961366,0.05,0.0,,,,,,,,,,,,
"(9000.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,,294.1499719851559,303.15,288.15,,,,0.0,7.2687660980591655e-06,inf,inf,-inf,-inf,294.1499719851559,0.14999819247343166,inf,inf,-inf,-inf
"(9000.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,,294.149981122977,303.15,288.15,,,,0.0,7.464185874281549e-06,inf,inf,-inf,-inf,294.149981122977,0.1499982903776741,inf,inf,-inf,-inf
"(9000.0, 12600.0)",150.0,294.15,292.15,280.15,0.01071429111075905,12600.0,0.0,,,,,,,,,,,,294.14998434047,303.15,288.15,0.010714329270174093,0.05,0.0,,,,,,,,,,,,
"(9000.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,,294.149983508604,303.15,288.15,,,,0.0,7.5369845385629885e-06,inf,inf,-inf,-inf,294.149983508604,0.15000043308819064,inf,inf,-inf,-inf
"(9000.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,,294.1499813191588,303.15,288.15,,,,0.0,7.469726806742904e-06,inf,inf,-inf,-inf,294.1499813191588,0.15000040962975386,inf,inf,-inf,-inf
"(9000.0, 13500.0)",150.0,294.15,292.15,280.15,0.010714291110767112,13500.0,0.0,,,,,,,,,,,,294.1499805482393,303.15,288.15,0.010714291880930682,0.05,0.0,,,,,,,,,,,,
"(9000.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,,294.1499807779972,303.15,288.15,,,,0.0,7.454618902126496e-06,inf,inf,-inf,-inf,294.1499807779972,0.1499998803828812,inf,inf,-inf,-inf
"(9000.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,,294.149981382713,303.15,288.15,,,,0.0,7.471537750166929e-06,inf,inf,-inf,-inf,294.149981382713,0.14999988686198265,inf,inf,-inf,-inf
"(9000.0, 14400.0)",150.0,294.15,292.15,280.15,0.01071429111076524,14400.0,0.0,,,,,,,,,,,,294.1499815956373,303.15,288.15,0.010714302115065544,0.05,0.0,,,,,,,,,,,,
"(9000.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,,294.14998153461954,303.15,288.15,,,,0.0,7.475898257095672e-06,inf,inf,-inf,-inf,294.14998153461954,0.15000003176725296,inf,inf,-inf,-inf
"(9000.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,,294.14998137402273,303.15,288.15,,,,0.0,7.47128966079416e-06,inf,inf,-inf,-inf,294.14998137402273,0.15000003004656995,inf,inf,-inf,-inf
"(9000.0, 15300.0)",150.0,294.15,292.15,280.15,0.010714291110765594,15300.0,0.0,,,,,,,,,,,,294.149981317475,303.15,288.15,0.01071429939068602,0.05,0.0,,,,,,,,,,,,
"(9000.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,,294.14998133384995,303.15,288.15,,,,0.0,7.4701447255579256e-06,inf,inf,-inf,-inf,294.14998133384995,0.14999999147488427,inf,inf,-inf,-inf
"(9000.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,,294.1499813769483,303.15,288.15,,,,0.0,7.471373162690925e-06,inf,inf,-inf,-inf,294.1499813769483,0.14999999193665267,inf,inf,-inf,-inf
"(9000.0, 16200.0)",150.0,294.15,292.15,280.15,0.010714291110765878,16200.0,0.0,,,,,,,,,,,,294.14998139212315,303.15,288.15,0.010714300121338767,0.05,0.0,,,,,,,,,,,,
"(9000.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813877411,303.15,288.15,,,,0.0,7.471681358615114e-06,inf,inf,-inf,-inf,294.1499813877411,0.1500000022814153,inf,inf,-inf,-inf
"(9000.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813762078,303.15,288.15,,,,0.0,7.471352026470209e-06,inf,inf,-inf,-inf,294.1499813762078,0.15000000215784376,inf,inf,-inf,-inf
"(9000.0, 17100.0)",150.0,294.15,292.15,280.15,0.010714291110765467,17100.0,0.0,,,,,,,,,,,,294.14998137214644,303.15,288.15,0.01071429992577484,0.05,0.0,,,,,,,,,,,,
"(9000.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813733201,303.15,288.15,,,,0.0,7.471269609177478e-06,inf,inf,-inf,-inf,294.1499813733201,0.14999999938901273,inf,inf,-inf,-inf
"(9000.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137640913,303.15,288.15,,,,0.0,7.47135777362125e-06,inf,inf,-inf,-inf,294.14998137640913,0.14999999942210965,inf,inf,-inf,-inf
"(9000.0, 18000.0)",150.0,294.15,292.15,280.15,0.010714291110765424,18000.0,0.0,,,,,,,,,,,,294.14998137749643,303.15,288.15,0.010714299978146866,0.05,0.0,,,,,,,,,,,,
"(9000.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137718226,303.15,288.15,,,,0.0,7.4713798428687954e-06,inf,inf,-inf,-inf,294.14998137718226,0.1500000001636006,inf,inf,-inf,-inf
"(9000.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763554,303.15,288.15,,,,0.0,7.471356240937058e-06,inf,inf,-inf,-inf,294.1499813763554,0.15000000015474171,inf,inf,-inf,-inf
"(9000.0, 18900.0)",150.0,294.15,292.15,280.15,0.010714291110766367,18900.0,0.0,,,,,,,,,,,,294.1499813760639,303.15,288.15,0.010714299964123241,0.05,0.0,,,,,,,,,,,,
"(9000.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813761481,303.15,288.15,,,,0.0,7.471350323805287e-06,inf,inf,-inf,-inf,294.1499813761481,0.14999999995619023,inf,inf,-inf,-inf
"(9000.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636985,303.15,288.15,,,,0.0,7.471356653199931e-06,inf,inf,-inf,-inf,294.14998137636985,0.14999999995856586,inf,inf,-inf,-inf
"(9000.0, 19800.0)",150.0,294.15,292.15,280.15,0.010714291110765202,19800.0,0.0,,,,,,,,,,,,294.1499813764475,303.15,288.15,0.0107142999678784,0.05,0.0,,,,,,,,,,,,
"(9000.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,,294.149981376425,303.15,288.15,,,,0.0,7.471358226953899e-06,inf,inf,-inf,-inf,294.149981376425,0.1500000000117289,inf,inf,-inf,-inf
"(9000.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636593,303.15,288.15,,,,0.0,7.471356541768891e-06,inf,inf,-inf,-inf,294.14998137636593,0.15000000001109612,inf,inf,-inf,-inf
"(9000.0, 20700.0)",150.0,294.15,292.15,280.15,0.010714291110765058,20700.0,0.0,,,,,,,,,,,,294.14998137634484,303.15,288.15,0.010714299966873054,0.05,0.0,,,,,,,,,,,,
"(9000.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763509,303.15,288.15,,,,0.0,7.471356112161804e-06,inf,inf,-inf,-inf,294.1499813763509,0.14999999999686037,inf,inf,-inf,-inf
"(9000.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,,294.149981376367,303.15,288.15,,,,0.0,7.471356571424179e-06,inf,inf,-inf,-inf,294.149981376367,0.14999999999703273,inf,inf,-inf,-inf
