,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,variable,upper,upper,lower,lower
"(64800.0, 709.8076211353316)",,,,,,,,,,,,,,,,,291.97999723524157,303.15,288.15,,,,0.019999905029764634,inf,-inf,93.76862285653756,93.76862285653756,inf,inf,-inf,-inf
"(64800.0, 900.0)",297.0833333333333,291.9166666666667,273.1608225962628,900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9731509376366,303.15,288.15,92.78416872958017,200.0,0.0,,,,,,,,,
"(64800.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,291.95011477558575,303.15,288.15,,,,9.10471923183342e-05,inf,-inf,92.78416872958017,92.78416872958017,inf,inf,-inf,-inf
"(64800.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,291.89666378973084,303.15,288.15,,,,0.02000001804009687,inf,-inf,92.78416872958017,92.78416872958017,inf,inf,-inf,-inf
"(64800.0, 1800.0)",297.1666666666667,291.8333333333333,273.19289198768,1800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.8805711144209,303.15,288.15,92.31535569912303,200.0,0.0,,,,,,,,,
"(64800.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,291.8603197819994,303.15,288.15,,,,9.135813867464168e-05,inf,-inf,92.31535569912303,92.31535569912303,inf,inf,-inf,-inf
"(64800.0, 2509.807621135332)",,,,,,,,,,,,,,,,,291.8133304579785,303.15,288.15,,,,0.020000017292423497,inf,-inf,92.31535569912303,92.31535569912303,inf,inf,-inf,-inf
"(64800.0, 2700.0)",297.25,291.75,273.246188476635,2700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.79918321780303,303.15,288.15,91.6094414884724,200.0,0.0,,,,,,,,,
"(64800.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,291.7783459649707,303.15,288.15,,,,9.150998042569233e-05,inf,-inf,91.6094414884724,91.6094414884724,inf,inf,-inf,-inf
"(64800.0, 3409.807621135332)",,,,,,,,,,,,,,,,,291.72999712526644,303.15,288.15,,,,0.020000017504478367,inf,-inf,91.6094414884724,91.6094414884724,inf,inf,-inf,-inf
"(64800.0, 3600.0)",297.3333333333333,291.6666666666667,273.32048383937985,3600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.71544057094786,303.15,288.15,90.82608772820363,200.0,0.0,,,,,,,,,
"(64800.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,291.6947265941729,303.15,288.15,,,,9.149840830872106e-05,inf,-inf,90.82608772820363,90.82608772820363,inf,inf,-inf,-inf
"(64800.0, 4309.807621135332)",,,,,,,,,,,,,,,,,291.64666379286274,303.15,288.15,,,,0.02000001740825626,inf,-inf,90.82608772820363,90.82608772820363,inf,inf,-inf,-inf
"(64800.0, 4500.0)",297.4166666666667,291.5833333333333,273.4154599317653,4500.0,0.0,0.0,0.0,0.0,,,,,,,,,291.63219335712415,303.15,288.15,89.93353286095352,200.0,0.0,,,,,,,,,
"(64800.0, 4690.192378864668)",,,,,,,,,,,,,,,,,291.61145344340457,303.15,288.15,,,,9.157714425564667e-05,inf,-inf,89.93353286095352,89.93353286095352,inf,inf,-inf,-inf
"(64800.0, 5209.807621135332)",,,,,,,,,,,,,,,,,291.5633304604001,303.15,288.15,,,,0.020000017370859352,inf,-inf,89.93353286095352,89.93353286095352,inf,inf,-inf,-inf
"(64800.0, 5400.0)",297.5,291.5,273.53071005158273,5400.0,0.0,0.0,0.0,0.0,,,,,,,,,291.54884190554833,303.15,288.15,88.94082762600038,200.0,0.0,,,,,,,,,
"(64800.0, 5590.192378864668)",,,,,,,,,,,,,,,,,291.5281074488911,303.15,288.15,,,,9.160447394286735e-05,inf,-inf,88.94082762600038,88.94082762600038,inf,inf,-inf,-inf
"(64800.0, 6109.807621135332)",,,,,,,,,,,,,,,,,291.4799971279509,303.15,288.15,,,,0.020000017320055664,inf,-inf,88.94082762600038,88.94082762600038,inf,inf,-inf,-inf
"(64800.0, 6300.0)",297.5833333333333,291.4166666666667,273.6657406801256,6300.0,0.0,0.0,0.0,0.0,,,,,,,,,291.4655123853111,303.15,288.15,87.84896321126922,200.0,0.0,,,,,,,,,
"(64800.0, 6490.192378864668)",,,,,,,,,,,,,,,,,291.4447767805031,303.15,288.15,,,,9.162134241919094e-05,inf,-inf,87.84896321126922,87.84896321126922,inf,inf,-inf,-inf
"(64800.0, 7009.807621135332)",,,,,,,,,,,,,,,,,291.3966637954998,303.15,288.15,,,,0.020000017271171316,inf,-inf,87.84896321126922,87.84896321126922,inf,inf,-inf,-inf
"(64800.0, 7200.0)",297.6666666666667,291.3333333333333,273.8199735955122,7200.0,0.0,0.0,0.0,0.0,,,,,,,,,291.38217825078124,303.15,288.15,86.66114135787772,200.0,0.0,,,,,,,,,
"(64800.0, 7390.192378864668)",,,,,,,,,,,,,,,,,291.36144288754144,303.15,288.15,,,,9.162736964737133e-05,inf,-inf,86.66114135787772,86.66114135787772,inf,inf,-inf,-inf
"(64800.0, 7909.807621135332)",,,,,,,,,,,,,,,,,291.31333046305065,303.15,288.15,,,,0.020000017220288355,inf,-inf,86.66114135787772,86.66114135787772,inf,inf,-inf,-inf
"(64800.0, 8100.0)",297.75,291.25,273.99274834872057,8100.0,0.0,0.0,0.0,0.0,,,,,,,,,291.2988450870875,303.15,288.15,85.38059895483345,200.0,0.0,,,,,,,,,
"(64800.0, 8290.192378864669)",,,,,,,,,,,,,,,,,291.2781096730222,303.15,288.15,,,,9.163019028976213e-05,inf,-inf,85.38059895483345,85.38059895483345,inf,inf,-inf,-inf
"(64800.0, 8809.807621135331)",,,,,,,,,,,,,,,,,291.22999713060057,303.15,288.15,,,,0.020000017170394156,inf,-inf,85.38059895483345,85.38059895483345,inf,inf,-inf,-inf
"(64800.0, 9000.0)",297.8333333333333,291.1666666666667,274.18332509173257,9000.0,0.0,0.0,0.0,0.0,,,,,,,,,291.2155117191316,303.15,288.15,84.01104899318968,200.0,0.0,,,,,,,,,
"(64800.0, 9190.192378864669)",,,,,,,,,,,,,,,,,291.19477631576314,303.15,288.15,,,,9.163232959657163e-05,inf,-inf,84.01104899318968,84.01104899318968,inf,inf,-inf,-inf
"(64800.0, 9709.807621135331)",,,,,,,,,,,,,,,,,291.1466637981616,303.15,288.15,,,,0.02000001710934547,inf,-inf,84.01104899318968,84.01104899318968,inf,inf,-inf,-inf
"(64800.0, 9900.0)",297.9166666666667,291.0833333333333,274.3908877456768,9900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.1321783941653,303.15,288.15,82.55656897308127,200.0,0.0,,,,,,,,,
"(64800.0, 10090.192378864669)",,,,,,,,,,,,,,,,,291.1114429885327,303.15,288.15,,,,9.163597261737734e-05,inf,-inf,82.55656897308127,82.55656897308127,inf,inf,-inf,-inf
"(64800.0, 10609.807621135331)",,,,,,,,,,,,,,,,,291.0633304656778,303.15,288.15,,,,0.020000017093121575,inf,-inf,82.55656897308127,82.55656897308127,inf,inf,-inf,-inf
"(64800.0, 10800.0)",298.0,291.0,274.61454749540343,10800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.0488450600999,303.15,288.15,81.02160358425108,200.0,0.0,,,,,,,,,
"(64800.0, 10990.192378864669)",,,,,,,,,,,,,,,,,291.02810965501067,303.15,288.15,,,,9.164269582193429e-05,inf,-inf,81.02160358425108,81.02160358425108,inf,inf,-inf,-inf
"(64800.0, 11509.807621135331)",,,,,,,,,,,,,,,,,290.97999713341636,303.15,288.15,,,,0.020000016854638168,inf,-inf,81.02160358425108,81.02160358425108,inf,inf,-inf,-inf
"(64800.0, 11700.0)",298.0833333333333,290.9166666666667,274.85334659552734,11700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.9655117282179,303.15,288.15,79.41094140041429,200.0,0.0,,,,,,,,,
"(64800.0, 11890.192378864669)",,,,,,,,,,,,,,,,,290.94477632269934,303.15,288.15,,,,9.165411463989708e-05,inf,-inf,79.41094140041429,79.41094140041429,inf,inf,-inf,-inf
"(64800.0, 12409.807621135331)",,,,,,,,,,,,,,,,,290.8966638001089,303.15,288.15,,,,0.020000017662056856,inf,-inf,79.41094140041429,79.41094140041429,inf,inf,-inf,-inf
"(64800.0, 12600.0)",298.1666666666667,290.8333333333333,275.1062624716406,12600.0,0.0,0.0,0.0,0.0,,,,,,,,,290.88217839461055,303.15,288.15,77.72969544004322,200.0,0.0,,,,,,,,,
"(64800.0, 12790.192378864669)",,,,,,,,,,,,,,,,,290.8614429906831,303.15,288.15,,,,9.167206443170368e-05,inf,-inf,77.72969544004322,77.72969544004322,inf,inf,-inf,-inf
"(64800.0, 13309.807621135331)",,,,,,,,,,,,,,,,,290.81333047178435,303.15,288.15,,,,0.020000013486582088,inf,-inf,77.72969544004322,77.72969544004322,inf,inf,-inf,-inf
"(64800.0, 13500.0)",298.25,290.75,275.37221209913344,13500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.7988450673975,303.15,288.15,75.98328025261827,200.0,0.0,,,,,,,,,
"(64800.0, 13690.192378864669)",,,,,,,,,,,,,,,,,290.7781096560064,303.15,288.15,,,,9.1698770064892e-05,inf,-inf,75.98328025261827,75.98328025261827,inf,inf,-inf,-inf
"(64800.0, 14209.807621135331)",,,,,,,,,,,,,,,,,290.7299971197898,303.15,288.15,,,,0.020000032981095255,inf,-inf,75.98328025261827,75.98328025261827,inf,inf,-inf,-inf
"(64800.0, 14400.0)",298.3333333333333,290.6666666666667,275.65005664087147,14400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.71551171018905,303.15,288.15,74.17739272419657,200.0,0.0,,,,,,,,,
"(64800.0, 14590.192378864669)",,,,,,,,,,,,,,,,,290.69477633425566,303.15,288.15,,,,9.173689257463634e-05,inf,-inf,74.17739272419657,74.17739272419657,inf,inf,-inf,-inf
"(64800.0, 15109.807621135331)",,,,,,,,,,,,,,,,,290.6466638803119,303.15,288.15,,,,0.019999939959320076,inf,-inf,74.17739272419657,74.17739272419657,inf,inf,-inf,-inf
"(64800.0, 15300.0)",298.4166666666667,290.5833333333333,275.9386063238716,15300.0,0.0,0.0,0.0,0.0,,,,,,,,,290.63217849548124,303.15,288.15,72.31796889040926,200.0,0.0,,,,,,,,,
"(64800.0, 15490.192378864669)",,,,,,,,,,,,,,,,,290.6114429510287,303.15,288.15,,,,9.178936282345037e-05,inf,-inf,72.31796889040926,72.31796889040926,inf,inf,-inf,-inf
"(64800.0, 16009.807621135331)",,,,,,,,,,,,,,,,,290.56333010606875,303.15,288.15,,,,0.020000381701065648,inf,-inf,72.31796889040926,72.31796889040926,inf,inf,-inf,-inf
"(64800.0, 16200.0)",298.5,290.5,276.2366255340922,16200.0,0.0,0.0,0.0,0.0,,,,,,,,,290.5488446035135,303.15,288.15,70.41124779683183,200.0,0.0,,,,,,,,,
"(64800.0, 16390.192378864667)",,,,,,,,,,,,,,,,,290.5281098600216,303.15,288.15,,,,9.185876920832043e-05,inf,-inf,70.41124779683183,70.41124779683183,inf,inf,-inf,-inf
"(64800.0, 16909.807621135333)",,,,,,,,,,,,,,,,,290.47999887353683,303.15,288.15,,,,0.01999828173935494,inf,-inf,70.41124779683183,70.41124779683183,inf,inf,-inf,-inf
"(64800.0, 17100.0)",298.5833333333333,290.4166666666667,276.5428381075225,17100.0,0.0,0.0,0.0,0.0,,,,,,,,,290.4655139305192,303.15,288.15,68.46332045313538,200.0,0.0,,,,,,,,,
"(64800.0, 17290.192378864667)",,,,,,,,,,,,,,,,,290.4447753801363,303.15,288.15,,,,9.194589780301481e-05,inf,-inf,68.46332045313538,68.46332045313538,inf,inf,-inf,-inf
"(64800.0, 17809.807621135333)",,,,,,,,,,,,,,,,,290.39665556049266,303.15,288.15,,,,0.02000826225348543,inf,-inf,68.46332045313538,68.46332045313538,inf,inf,-inf,-inf
"(64800.0, 18000.0)",298.6666666666667,290.3333333333333,276.8559327949123,18000.0,0.0,0.0,0.0,0.0,,,,,,,,,290.382167958045,303.15,288.15,66.48212054919875,200.0,0.0,,,,,,,,,
"(64800.0, 18190.192378864667)",,,,,,,,,,,,,,,,,290.3614475014919,303.15,288.15,,,,9.204788935533084e-05,inf,-inf,66.48212054919875,66.48212054919875,inf,inf,-inf,-inf
"(64800.0, 18709.807621135333)",,,,,,,,,,,,,,,,,290.31336966510224,303.15,288.15,,,,0.01996082528704586,inf,-inf,66.48212054919875,66.48212054919875,inf,inf,-inf,-inf
"(64800.0, 18900.0)",298.75,290.25,277.17456887674314,18900.0,0.0,0.0,0.0,0.0,,,,,,,,,290.2988947026997,303.15,288.15,64.46780481218273,200.0,0.0,,,,,,,,,
"(64800.0, 19090.192378864667)",,,,,,,,,,,,,,,,,290.27808824774456,303.15,288.15,,,,9.215561559058052e-05,inf,-inf,64.46780481218273,64.46780481218273,inf,inf,-inf,-inf
"(64800.0, 19609.807621135333)",,,,,,,,,,,,,,,,,290.22981086859403,303.15,288.15,,,,0.020186288620777607,inf,-inf,64.46780481218273,64.46780481218273,inf,inf,-inf,-inf
"(64800.0, 19800.0)",298.8333333333333,290.1666666666667,277.4973819043947,19800.0,0.0,0.0,0.0,0.0,,,,,,,,,290.21527582915434,303.15,288.15,62.45831219440507,200.0,0.0,,,,,,,,,
"(64800.0, 19990.192378864667)",,,,,,,,,,,,,,,,,290.19487811717784,303.15,288.15,,,,9.225982825213507e-05,inf,-inf,62.45831219440507,62.45831219440507,inf,inf,-inf,-inf
"(64800.0, 20509.807621135333)",,,,,,,,,,,,,,,,,290.1475491475378,303.15,288.15,,,,0.019114680524790494,inf,-inf,62.45831219440507,62.45831219440507,inf,inf,-inf,-inf
"(64800.0, 20700.0)",298.9166666666667,290.0833333333333,277.8229895429233,20700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.1332996490675,303.15,288.15,60.31265934264821,200.0,0.0,,,,,,,,,
"(64800.0, 20890.192378864667)",,,,,,,,,,,,,,,,,290.1109592170747,303.15,288.15,,,,9.234340832629517e-05,inf,-inf,60.31265934264821,60.31265934264821,inf,inf,-inf,-inf
"(64800.0, 21409.807621135333)",,,,,,,,,,,,,,,,,290.05912253908093,303.15,288.15,,,,0.02420794321340617,inf,-inf,60.31265934264821,60.31265934264821,inf,inf,-inf,-inf
"(64800.0, 21600.0)",299.0,290.0,278.1499974904327,21600.0,0.0,0.0,0.0,0.0,,,,,,,,,290.04351588908634,303.15,288.15,59.318191354137866,200.0,0.0,,,,,,,,,
"(64800.0, 21790.192378864667)",,,,,,,,,,,,,,,,,290.040821806789,303.15,288.15,,,,9.250819476167837e-05,inf,-inf,59.318191354137866,59.318191354137866,inf,inf,-inf,-inf
"(64800.0, 22309.807621135333)",,,,,,,,,,,,,,,,,290.0345707066948,303.15,288.15,,,,9.236252390617228e-05,inf,-inf,59.318191354137866,59.318191354137866,inf,inf,-inf,-inf
"(64800.0, 22500.0)",298.9166666666667,290.0833333333333,278.47700544868854,22500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.03268866611967,303.15,288.15,59.11027468873782,200.0,0.0,,,,,,,,,
"(64800.0, 22690.192378864667)",,,,,,,,,,,,,,,,,290.0567055425002,303.15,288.15,,,,0.026624935273853886,inf,-inf,59.11027468873782,59.11027468873782,inf,inf,-inf,-inf
"(64800.0, 23209.807621135333)",,,,,,,,,,,,,,,,,290.11243208743696,303.15,288.15,,,,9.250607130740362e-05,inf,-inf,59.11027468873782,59.11027468873782,inf,inf,-inf,-inf
"(64800.0, 23400.0)",298.8333333333333,290.1666666666667,278.8026131194102,23400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.1292098732801,303.15,288.15,57.722589512380885,200.0,0.0,,,,,,,,,
"(64800.0, 23590.192378864667)",,,,,,,,,,,,,,,,,290.14885830022484,303.15,288.15,,,,0.017805532474428707,inf,-inf,57.722589512380885,57.722589512380885,inf,inf,-inf,-inf
"(64800.0, 24109.807621135333)",,,,,,,,,,,,,,,,,290.19444869798207,303.15,288.15,,,,9.242946476537228e-05,inf,-inf,57.722589512380885,57.722589512380885,inf,inf,-inf,-inf
"(64800.0, 24300.0)",298.75,290.25,279.1254262005636,24300.0,0.0,0.0,0.0,0.0,,,,,,,,,290.2081747585325,303.15,288.15,56.583594123793524,200.0,0.0,,,,,,,,,
"(64800.0, 24490.192378864667)",,,,,,,,,,,,,,,,,290.22927022229845,303.15,288.15,,,,0.020726933358768407,inf,-inf,56.583594123793524,56.583594123793524,inf,inf,-inf,-inf
"(64800.0, 25009.807621135333)",,,,,,,,,,,,,,,,,290.27821819083897,303.15,288.15,,,,9.23282600461457e-05,inf,-inf,56.583594123793524,56.583594123793524,inf,inf,-inf,-inf
"(64800.0, 25200.0)",298.6666666666667,290.3333333333333,279.444062356976,25200.0,0.0,0.0,0.0,0.0,,,,,,,,,290.29295512697155,303.15,288.15,55.38773405661919,200.0,0.0,,,,,,,,,
"(64800.0, 25390.192378864667)",,,,,,,,,,,,,,,,,290.3135712638421,303.15,288.15,,,,0.019759227163333365,inf,-inf,55.38773405661919,55.38773405661919,inf,inf,-inf,-inf
"(64800.0, 25909.807621135333)",,,,,,,,,,,,,,,,,290.36140704646175,303.15,288.15,,,,9.22054003979931e-05,inf,-inf,55.38773405661919,55.38773405661919,inf,inf,-inf,-inf
"(64800.0, 26100.0)",298.5833333333333,290.4166666666667,279.75715713970783,26100.0,0.0,0.0,0.0,0.0,,,,,,,,,290.3758091328882,303.15,288.15,54.24533508833972,200.0,0.0,,,,,,,,,
"(64800.0, 26290.192378864667)",,,,,,,,,,,,,,,,,290.3965840453029,303.15,288.15,,,,0.020079777228680668,inf,-inf,54.24533508833972,54.24533508833972,inf,inf,-inf,-inf
"(64800.0, 26809.807621135333)",,,,,,,,,,,,,,,,,290.44478823605175,303.15,288.15,,,,9.20934714389678e-05,inf,-inf,54.24533508833972,54.24533508833972,inf,inf,-inf,-inf
"(64800.0, 27000.0)",298.5,290.5,280.06336982883215,27000.0,0.0,0.0,0.0,0.0,,,,,,,,,290.4593012404025,303.15,288.15,53.12881560461696,200.0,0.0,,,,,,,,,
"(64800.0, 27190.192378864667)",,,,,,,,,,,,,,,,,290.48002355936825,303.15,288.15,,,,0.01997359598242312,inf,-inf,53.12881560461696,53.12881560461696,inf,inf,-inf,-inf
"(64800.0, 27709.807621135333)",,,,,,,,,,,,,,,,,290.52810571712865,303.15,288.15,,,,9.199343689410703e-05,inf,-inf,53.12881560461696,53.12881560461696,inf,inf,-inf,-inf
"(64800.0, 27900.0)",298.4166666666667,290.5833333333333,280.36138917460346,27900.0,0.0,0.0,0.0,0.0,,,,,,,,,290.5425819805806,303.15,288.15,52.056088598869174,200.0,0.0,,,,,,,,,
"(64800.0, 28090.192378864667)",,,,,,,,,,,,,,,,,290.56332171944075,303.15,288.15,,,,0.020008768303791464,inf,-inf,52.056088598869174,52.056088598869174,inf,inf,-inf,-inf
"(64800.0, 28609.807621135333)",,,,,,,,,,,,,,,,,290.61144429671754,303.15,288.15,,,,9.190891529572974e-05,inf,-inf,52.056088598869174,52.056088598869174,inf,inf,-inf,-inf
"(64800.0, 28800.0)",298.3333333333333,290.6666666666667,280.64993901243054,28800.0,0.0,0.0,0.0,0.0,,,,,,,,,290.6259327294147,303.15,288.15,51.02977341985216,200.0,0.0,,,,,,,,,
"(64800.0, 28990.192378864667)",,,,,,,,,,,,,,,,,290.6466667026379,303.15,288.15,,,,0.01999711764178294,inf,-inf,51.02977341985216,51.02977341985216,inf,inf,-inf,-inf
"(64800.0, 29509.807621135333)",,,,,,,,,,,,,,,,,290.69477590186244,303.15,288.15,,,,9.183900250549249e-05,inf,-inf,51.02977341985216,51.02977341985216,inf,inf,-inf,-inf
"(64800.0, 29700.0)",298.25,290.75,280.92778372760876,29700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.70926030678265,303.15,288.15,50.05729286272724,200.0,0.0,,,,,,,,,
"(64800.0, 29890.192378864667)",,,,,,,,,,,,,,,,,290.729996175808,303.15,288.15,,,,0.020000976960054956,inf,-inf,50.05729286272724,50.05729286272724,inf,inf,-inf,-inf
"(64800.0, 30409.807621135333)",,,,,,,,,,,,,,,,,290.7781097738771,303.15,288.15,,,,9.178210499986039e-05,inf,-inf,50.05729286272724,50.05729286272724,inf,inf,-inf,-inf
"(64800.0, 30600.0)",298.1666666666667,290.8333333333333,281.19373354641226,30600.0,0.0,0.0,0.0,0.0,,,,,,,,,290.79259550317283,303.15,288.15,49.14418727819023,200.0,0.0,,,,,,,,,
"(64800.0, 30790.192378864667)",,,,,,,,,,,,,,,,,290.81333078663505,303.15,288.15,,,,0.01999969863682886,inf,-inf,49.14418727819023,49.14418727819023,inf,inf,-inf,-inf
"(64800.0, 31309.807621135333)",,,,,,,,,,,,,,,,,290.86144302601747,303.15,288.15,,,,9.17359813647999e-05,inf,-inf,49.14418727819023,49.14418727819023,inf,inf,-inf,-inf
"(64800.0, 31500.0)",298.0833333333333,290.9166666666667,281.4466496308875,31500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.87592834624866,303.15,288.15,48.29627472675644,200.0,0.0,,,,,,,,,
"(64800.0, 31690.192378864667)",,,,,,,,,,,,,,,,,290.8966636956302,303.15,288.15,,,,0.02000012214046217,inf,-inf,48.29627472675644,48.29627472675644,inf,inf,-inf,-inf
"(64800.0, 32209.807621135333)",,,,,,,,,,,,,,,,,290.9447760879657,303.15,288.15,,,,9.169853855346772e-05,inf,-inf,48.29627472675644,48.29627472675644,inf,inf,-inf,-inf
"(64800.0, 32400.0)",298.0,291.0,281.6854489555324,32400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.959261454247,303.15,288.15,47.51896386947096,200.0,0.0,,,,,,,,,
"(64800.0, 32590.192378864667)",,,,,,,,,,,,,,,,,290.97999716835506,303.15,288.15,,,,0.019999981916033648,inf,-inf,47.51896386947096,47.51896386947096,inf,inf,-inf,-inf
"(64800.0, 33109.80762113533)",,,,,,,,,,,,,,,,,291.02811040696815,303.15,288.15,,,,9.166801969606545e-05,inf,-inf,47.51896386947096,47.51896386947096,inf,inf,-inf,-inf
"(64800.0, 33300.0)",297.9166666666667,291.0833333333333,281.90910894497785,33300.0,0.0,0.0,0.0,0.0,,,,,,,,,291.04259602804126,303.15,288.15,46.817265375995305,200.0,0.0,,,,,,,,,
"(64800.0, 33490.19237886467)",,,,,,,,,,,,,,,,,291.063330454347,303.15,288.15,,,,0.020000028423891265,inf,-inf,46.817265375995305,46.817265375995305,inf,inf,-inf,-inf
"(64800.0, 34009.80762113533)",,,,,,,,,,,,,,,,,291.1114407048626,303.15,288.15,,,,9.164301687098344e-05,inf,-inf,46.817265375995305,46.817265375995305,inf,inf,-inf,-inf
"(64800.0, 34200.0)",297.8333333333333,291.1666666666667,282.1166718528119,34200.0,0.0,0.0,0.0,0.0,,,,,,,,,291.1259254262987,303.15,288.15,46.196316853251616,200.0,0.0,,,,,,,,,
"(64800.0, 34390.19237886467)",,,,,,,,,,,,,,,,,291.14666380219774,303.15,288.15,,,,0.020000013073247135,inf,-inf,46.196316853251616,46.196316853251616,inf,inf,-inf,-inf
"(64800.0, 34909.80762113533)",,,,,,,,,,,,,,,,,291.1947832169852,303.15,288.15,,,,9.162277416092432e-05,inf,-inf,46.196316853251616,46.196316853251616,inf,inf,-inf,-inf
"(64800.0, 35100.0)",297.75,291.25,282.3072488627977,35100.0,0.0,0.0,0.0,0.0,,,,,,,,,291.20927069754066,303.15,288.15,45.65949580986042,200.0,0.0,,,,,,,,,
"(64800.0, 35290.19237886467)",,,,,,,,,,,,,,,,,291.22999712955146,303.15,288.15,,,,0.020000018219451927,inf,-inf,45.65949580986042,45.65949580986042,inf,inf,-inf,-inf
"(64800.0, 35809.80762113533)",,,,,,,,,,,,,,,,,291.2780888308423,303.15,288.15,,,,9.160623094360306e-05,inf,-inf,45.65949580986042,45.65949580986042,inf,inf,-inf,-inf
"(64800.0, 36000.0)",297.6666666666667,291.3333333333333,282.4800238949205,36000.0,0.0,0.0,0.0,0.0,,,,,,,,,291.2925679675984,303.15,288.15,45.214106938778464,200.0,0.0,,,,,,,,,
"(64800.0, 36190.19237886467)",,,,,,,,,,,,,,,,,291.3133304637181,303.15,288.15,,,,0.020000016552872275,inf,-inf,45.214106938778464,45.214106938778464,inf,inf,-inf,-inf
"(64800.0, 36709.80762113533)",,,,,,,,,,,,,,,,,291.361505844841,303.15,288.15,,,,9.159579518394222e-05,inf,-inf,45.214106938778464,45.214106938778464,inf,inf,-inf,-inf
"(64800.0, 36900.0)",297.5833333333333,291.4166666666667,282.63425709996795,36900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.3760101753769,303.15,288.15,44.8541142250748,200.0,0.0,,,,,,,,,
"(64800.0, 37090.19237886467)",,,,,,,,,,,,,,,,,291.3966637955608,303.15,288.15,,,,0.02000001721020558,inf,-inf,44.8541142250748,44.8541142250748,inf,inf,-inf,-inf
"(64800.0, 37609.80762113533)",,,,,,,,,,,,,,,,,291.4445865510037,303.15,288.15,,,,9.158507236881736e-05,inf,-inf,44.8541142250748,44.8541142250748,inf,inf,-inf,-inf
"(64800.0, 37800.0)",297.5,291.5,282.7692880276776,37800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.4590148226423,303.15,288.15,44.61221011767529,200.0,0.0,,,,,,,,,
"(64800.0, 37990.19237886467)",,,,,,,,,,,,,,,,,291.47999712838333,303.15,288.15,,,,0.020000016887631197,inf,-inf,44.61221011767529,44.61221011767529,inf,inf,-inf,-inf
"(64800.0, 38509.80762113533)",,,,,,,,,,,,,,,,,291.52868253547916,303.15,288.15,,,,9.1603337911177e-05,inf,-inf,44.61221011767529,44.61221011767529,inf,inf,-inf,-inf
"(64800.0, 38700.0)",297.4166666666667,291.5833333333333,282.8845384548868,38700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.5433404213191,303.15,288.15,44.40255970981592,200.0,0.0,,,,,,,,,
"(64800.0, 38890.19237886467)",,,,,,,,,,,,,,,,,291.56333046030795,303.15,288.15,,,,0.02000001746305158,inf,-inf,44.40255970981592,44.40255970981592,inf,inf,-inf,-inf
"(64800.0, 39409.80762113533)",,,,,,,,,,,,,,,,,291.6097135031463,303.15,288.15,,,,9.156884813182355e-05,inf,-inf,44.40255970981592,44.40255970981592,inf,inf,-inf,-inf
"(64800.0, 39600.0)",297.3333333333333,291.6666666666667,282.9795148615725,39600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.6236782081244,303.15,288.15,44.49548504488004,200.0,0.0,,,,,,,,,
"(64800.0, 39790.19237886467)",,,,,,,,,,,,,,,,,291.646663794764,303.15,288.15,,,,0.02000001550695431,inf,-inf,44.49548504488004,44.49548504488004,inf,inf,-inf,-inf
