,P_el,_P_in_full
"(9000.0, 43100)",75.54989710771129,75.54989710771129
"(9000.0, 43200)",75.54989710771129,75.54989710771129
"(9900.0, 0)",,
"(9900.0, 100)",47.972380752849844,47.972380752849844
"(9900.0, 200)",47.972380752849844,47.972380752849844
"(9900.0, 300)",47.972380752849844,47.972380752849844
"(9900.0, 400)",47.972380752849844,47.972380752849844
"(9900.0, 500)",47.972380752849844,47.972380752849844
"(9900.0, 600)",47.972380752849844,47.972380752849844
"(9900.0, 700)",47.972380752849844,47.972380752849844
"(9900.0, 800)",47.972380752849844,47.972380752849844
"(9900.0, 900)",47.972380752849844,47.972380752849844
"(9900.0, 1000)",47.626236352702264,47.626236352702264
"(9900.0, 1100)",47.626236352702264,47.626236352702264
"(9900.0, 1200)",47.626236352702264,47.626236352702264
"(9900.0, 1300)",47.626236352702264,47.626236352702264
"(9900.0, 1400)",47.626236352702264,47.626236352702264
"(9900.0, 1500)",47.626236352702264,47.626236352702264
"(9900.0, 1600)",47.626236352702264,47.626236352702264
"(9900.0, 1700)",47.626236352702264,47.626236352702264
"(9900.0, 1800)",47.626236352702264,47.626236352702264
"(9900.0, 1900)",46.781781467919025,46.781781467919025
"(9900.0, 2000)",46.781781467919025,46.781781467919025
"(9900.0, 2100)",46.781781467919025,46.781781467919025
"(9900.0, 2200)",46.781781467919025,46.781781467919025
"(9900.0, 2300)",46.781781467919025,46.781781467919025
"(9900.0, 2400)",46.781781467919025,46.781781467919025
"(9900.0, 2500)",46.781781467919025,46.781781467919025
"(9900.0, 2600)",46.781781467919025,46.781781467919025
"(9900.0, 2700)",46.781781467919025,46.781781467919025
"(9900.0, 2800)",46.207920439983944,46.207920439983944
"(9900.0, 2900)",46.207920439983944,46.207920439983944
"(9900.0, 3000)",46.207920439983944,46.207920439983944
"(9900.0, 3100)",46.207920439983944,46.207920439983944
"(9900.0, 3200)",46.207920439983944,46.207920439983944
"(9900.0, 3300)",46.207920439983944,46.207920439983944
"(9900.0, 3400)",46.207920439983944,46.207920439983944
"(9900.0, 3500)",46.207920439983944,46.207920439983944
"(9900.0, 3600)",46.207920439983944,46.207920439983944
"(9900.0, 3700)",45.65610607436967,45.65610607436967
"(9900.0, 3800)",45.65610607436967,45.65610607436967
"(9900.0, 3900)",45.65610607436967,45.65610607436967
"(9900.0, 4000)",45.65610607436967,45.65610607436967
"(9900.0, 4100)",45.65610607436967,45.65610607436967
"(9900.0, 4200)",45.65610607436967,45.65610607436967
"(9900.0, 4300)",45.65610607436967,45.65610607436967
"(9900.0, 4400)",45.65610607436967,45.65610607436967
"(9900.0, 4500)",45.65610607436967,45.65610607436967
"(9900.0, 4600)",45.21385944175423,45.21385944175423
"(9900.0, 4700)",45.21385944175423,45.21385944175423
"(9900.0, 4800)",45.21385944175423,45.21385944175423
"(9900.0, 4900)",45.21385944175423,45.21385944175423
"(9900.0, 5000)",45.21385944175423,45.21385944175423
"(9900.0, 5100)",45.21385944175423,45.21385944175423
"(9900.0, 5200)",45.21385944175423,45.21385944175423
"(9900.0, 5300)",45.21385944175423,45.21385944175423
"(9900.0, 5400)",45.21385944175423,45.21385944175423
"(9900.0, 5500)",44.85833311050796,44.85833311050796
"(9900.0, 5600)",44.85833311050796,44.85833311050796
"(9900.0, 5700)",44.85833311050796,44.85833311050796
"(9900.0, 5800)",44.85833311050796,44.85833311050796
"(9900.0, 5900)",44.85833311050796,44.85833311050796
"(9900.0, 6000)",44.85833311050796,44.85833311050796
"(9900.0, 6100)",44.85833311050796,44.85833311050796
"(9900.0, 6200)",44.85833311050796,44.85833311050796
"(9900.0, 6300)",44.85833311050796,44.85833311050796
"(9900.0, 6400)",44.59832375646092,44.59832375646092
"(9900.0, 6500)",44.59832375646092,44.59832375646092
"(9900.0, 6600)",44.59832375646092,44.59832375646092
"(9900.0, 6700)",44.59832375646092,44.59832375646092
"(9900.0, 6800)",44.59832375646092,44.59832375646092
"(9900.0, 6900)",44.59832375646092,44.59832375646092
"(9900.0, 7000)",44.59832375646092,44.59832375646092
"(9900.0, 7100)",44.59832375646092,44.59832375646092
"(9900.0, 7200)",44.59832375646092,44.59832375646092
"(9900.0, 7300)",44.44486208009246,44.44486208009246
"(9900.0, 7400)",44.44486208009246,44.44486208009246
"(9900.0, 7500)",44.44486208009246,44.44486208009246
"(9900.0, 7600)",44.44486208009246,44.44486208009246
"(9900.0, 7700)",44.44486208009246,44.44486208009246
"(9900.0, 7800)",44.44486208009246,44.44486208009246
"(9900.0, 7900)",44.44486208009246,44.44486208009246
"(9900.0, 8000)",44.44486208009246,44.44486208009246
"(9900.0, 8100)",44.44486208009246,44.44486208009246
"(9900.0, 8200)",44.36765250660763,44.36765250660763
"(9900.0, 8300)",44.36765250660763,44.36765250660763
"(9900.0, 8400)",44.36765250660763,44.36765250660763
"(9900.0, 8500)",44.36765250660763,44.36765250660763
"(9900.0, 8600)",44.36765250660763,44.36765250660763
"(9900.0, 8700)",44.36765250660763,44.36765250660763
"(9900.0, 8800)",44.36765250660763,44.36765250660763
"(9900.0, 8900)",44.36765250660763,44.36765250660763
"(9900.0, 9000)",44.36765250660763,44.36765250660763
"(9900.0, 9100)",44.47035020465298,44.47035020465298
"(9900.0, 9200)",44.47035020465298,44.47035020465298
"(9900.0, 9300)",44.47035020465298,44.47035020465298
"(9900.0, 9400)",44.47035020465298,44.47035020465298
"(9900.0, 9500)",44.47035020465298,44.47035020465298
"(9900.0, 9600)",44.47035020465298,44.47035020465298
"(9900.0, 9700)",44.47035020465298,44.47035020465298
"(9900.0, 9800)",44.47035020465298,44.47035020465298
"(9900.0, 9900)",44.47035020465298,44.47035020465298
"(9900.0, 10000)",44.446862318817956,44.446862318817956
"(9900.0, 10100)",44.446862318817956,44.446862318817956
"(9900.0, 10200)",44.446862318817956,44.446862318817956
"(9900.0, 10300)",44.446862318817956,44.446862318817956
"(9900.0, 10400)",44.446862318817956,44.446862318817956
"(9900.0, 10500)",44.446862318817956,44.446862318817956
"(9900.0, 10600)",44.446862318817956,44.446862318817956
"(9900.0, 10700)",44.446862318817956,44.446862318817956
"(9900.0, 10800)",44.446862318817956,44.446862318817956
"(9900.0, 10900)",45.22749164581661,45.22749164581661
"(9900.0, 11000)",45.22749164581661,45.22749164581661
"(9900.0, 11100)",45.22749164581661,45.22749164581661
"(9900.0, 11200)",45.22749164581661,45.22749164581661
"(9900.0, 11300)",45.22749164581661,45.22749164581661
"(9900.0, 11400)",45.22749164581661,45.22749164581661
"(9900.0, 11500)",45.22749164581661,45.22749164581661
"(9900.0, 11600)",45.22749164581661,45.22749164581661
"(9900.0, 11700)",45.22749164581661,45.22749164581661
"(9900.0, 11800)",44.20057395780686,44.20057395780686
"(9900.0, 11900)",44.20057395780686,44.20057395780686
"(9900.0, 12000)",44.20057395780686,44.20057395780686
"(9900.0, 12100)",44.20057395780686,44.20057395780686
"(9900.0, 12200)",44.20057395780686,44.20057395780686
"(9900.0, 12300)",44.20057395780686,44.20057395780686
"(9900.0, 12400)",44.20057395780686,44.20057395780686
"(9900.0, 12500)",44.20057395780686,44.20057395780686
"(9900.0, 12600)",44.20057395780686,44.20057395780686
"(9900.0, 12700)",42.74876362488647,42.74876362488647
"(9900.0, 12800)",42.74876362488647,42.74876362488647
"(9900.0, 12900)",42.74876362488647,42.74876362488647
"(9900.0, 13000)",42.74876362488647,42.74876362488647
"(9900.0, 13100)",42.74876362488647,42.74876362488647
"(9900.0, 13200)",42.74876362488647,42.74876362488647
"(9900.0, 13300)",42.74876362488647,42.74876362488647
"(9900.0, 13400)",42.74876362488647,42.74876362488647
"(9900.0, 13500)",42.74876362488647,42.74876362488647
"(9900.0, 13600)",42.774495141342214,42.774495141342214
"(9900.0, 13700)",42.774495141342214,42.774495141342214
"(9900.0, 13800)",42.774495141342214,42.774495141342214
"(9900.0, 13900)",42.774495141342214,42.774495141342214
"(9900.0, 14000)",42.774495141342214,42.774495141342214
"(9900.0, 14100)",42.774495141342214,42.774495141342214
"(9900.0, 14200)",42.774495141342214,42.774495141342214
"(9900.0, 14300)",42.774495141342214,42.774495141342214
"(9900.0, 14400)",42.774495141342214,42.774495141342214
"(9900.0, 14500)",42.564968141297165,42.564968141297165
"(9900.0, 14600)",42.564968141297165,42.564968141297165
"(9900.0, 14700)",42.564968141297165,42.564968141297165
"(9900.0, 14800)",42.564968141297165,42.564968141297165
"(9900.0, 14900)",42.564968141297165,42.564968141297165
"(9900.0, 15000)",42.564968141297165,42.564968141297165
"(9900.0, 15100)",42.564968141297165,42.564968141297165
"(9900.0, 15200)",42.564968141297165,42.564968141297165
"(9900.0, 15300)",42.564968141297165,42.564968141297165
"(9900.0, 15400)",42.53226385339869,42.53226385339869
"(9900.0, 15500)",42.53226385339869,42.53226385339869
"(9900.0, 15600)",42.53226385339869,42.53226385339869
"(9900.0, 15700)",42.53226385339869,42.53226385339869
"(9900.0, 15800)",42.53226385339869,42.53226385339869
"(9900.0, 15900)",42.53226385339869,42.53226385339869
"(9900.0, 16000)",42.53226385339869,42.53226385339869
"(9900.0, 16100)",42.53226385339869,42.53226385339869
"(9900.0, 16200)",42.53226385339869,42.53226385339869
"(9900.0, 16300)",42.587850725332075,42.587850725332075
"(9900.0, 16400)",42.587850725332075,42.587850725332075
"(9900.0, 16500)",42.587850725332075,42.587850725332075
"(9900.0, 16600)",42.587850725332075,42.587850725332075
"(9900.0, 16700)",42.587850725332075,42.587850725332075
"(9900.0, 16800)",42.587850725332075,42.587850725332075
"(9900.0, 16900)",42.587850725332075,42.587850725332075
"(9900.0, 17000)",42.587850725332075,42.587850725332075
"(9900.0, 17100)",42.587850725332075,42.587850725332075
"(9900.0, 17200)",42.747987360545245,42.747987360545245
"(9900.0, 17300)",42.747987360545245,42.747987360545245
"(9900.0, 17400)",42.747987360545245,42.747987360545245
"(9900.0, 17500)",42.747987360545245,42.747987360545245
"(9900.0, 17600)",42.747987360545245,42.747987360545245
"(9900.0, 17700)",42.747987360545245,42.747987360545245
"(9900.0, 17800)",42.747987360545245,42.747987360545245
"(9900.0, 17900)",42.747987360545245,42.747987360545245
"(9900.0, 18000)",42.747987360545245,42.747987360545245
"(9900.0, 18100)",43.00635755474542,43.00635755474542
"(9900.0, 18200)",43.00635755474542,43.00635755474542
"(9900.0, 18300)",43.00635755474542,43.00635755474542
"(9900.0, 18400)",43.00635755474542,43.00635755474542
"(9900.0, 18500)",43.00635755474542,43.00635755474542
"(9900.0, 18600)",43.00635755474542,43.00635755474542
"(9900.0, 18700)",43.00635755474542,43.00635755474542
"(9900.0, 18800)",43.00635755474542,43.00635755474542
"(9900.0, 18900)",43.00635755474542,43.00635755474542
"(9900.0, 19000)",43.36087993570909,43.36087993570909
"(9900.0, 19100)",43.36087993570909,43.36087993570909
"(9900.0, 19200)",43.36087993570909,43.36087993570909
"(9900.0, 19300)",43.36087993570909,43.36087993570909
"(9900.0, 19400)",43.36087993570909,43.36087993570909
"(9900.0, 19500)",43.36087993570909,43.36087993570909
"(9900.0, 19600)",43.36087993570909,43.36087993570909
"(9900.0, 19700)",43.36087993570909,43.36087993570909
"(9900.0, 19800)",43.36087993570909,43.36087993570909
"(9900.0, 19900)",43.80808189179411,43.80808189179411
"(9900.0, 20000)",43.80808189179411,43.80808189179411
"(9900.0, 20100)",43.80808189179411,43.80808189179411
"(9900.0, 20200)",43.80808189179411,43.80808189179411
"(9900.0, 20300)",43.80808189179411,43.80808189179411
"(9900.0, 20400)",43.80808189179411,43.80808189179411
"(9900.0, 20500)",43.80808189179411,43.80808189179411
"(9900.0, 20600)",43.80808189179411,43.80808189179411
"(9900.0, 20700)",43.80808189179411,43.80808189179411
"(9900.0, 20800)",44.34430002778736,44.34430002778736
"(9900.0, 20900)",44.34430002778736,44.34430002778736
"(9900.0, 21000)",44.34430002778736,44.34430002778736
"(9900.0, 21100)",44.34430002778736,44.34430002778736
"(9900.0, 21200)",44.34430002778736,44.34430002778736
"(9900.0, 21300)",44.34430002778736,44.34430002778736
"(9900.0, 21400)",44.34430002778736,44.34430002778736
"(9900.0, 21500)",44.34430002778736,44.34430002778736
"(9900.0, 21600)",44.34430002778736,44.34430002778736
"(9900.0, 21700)",44.965446406604556,44.965446406604556
"(9900.0, 21800)",44.965446406604556,44.965446406604556
"(9900.0, 21900)",44.965446406604556,44.965446406604556
"(9900.0, 22000)",44.965446406604556,44.965446406604556
"(9900.0, 22100)",44.965446406604556,44.965446406604556
"(9900.0, 22200)",44.965446406604556,44.965446406604556
"(9900.0, 22300)",44.965446406604556,44.965446406604556
"(9900.0, 22400)",44.965446406604556,44.965446406604556
"(9900.0, 22500)",44.965446406604556,44.965446406604556
"(9900.0, 22600)",45.66707854452545,45.66707854452545
"(9900.0, 22700)",45.66707854452545,45.66707854452545
"(9900.0, 22800)",45.66707854452545,45.66707854452545
"(9900.0, 22900)",45.66707854452545,45.66707854452545
"(9900.0, 23000)",45.66707854452545,45.66707854452545
"(9900.0, 23100)",45.66707854452545,45.66707854452545
"(9900.0, 23200)",45.66707854452545,45.66707854452545
"(9900.0, 23300)",45.66707854452545,45.66707854452545
"(9900.0, 23400)",45.66707854452545,45.66707854452545
"(9900.0, 23500)",46.44440735563784,46.44440735563784
"(9900.0, 23600)",46.44440735563784,46.44440735563784
"(9900.0, 23700)",46.44440735563784,46.44440735563784
"(9900.0, 23800)",46.44440735563784,46.44440735563784
"(9900.0, 23900)",46.44440735563784,46.44440735563784
"(9900.0, 24000)",46.44440735563784,46.44440735563784
"(9900.0, 24100)",46.44440735563784,46.44440735563784
"(9900.0, 24200)",46.44440735563784,46.44440735563784
"(9900.0, 24300)",46.44440735563784,46.44440735563784
"(9900.0, 24400)",47.292320157633654,47.292320157633654
"(9900.0, 24500)",47.292320157633654,47.292320157633654
"(9900.0, 24600)",47.292320157633654,47.292320157633654
"(9900.0, 24700)",47.292320157633654,47.292320157633654
"(9900.0, 24800)",47.292320157633654,47.292320157633654
"(9900.0, 24900)",47.292320157633654,47.292320157633654
"(9900.0, 25000)",47.292320157633654,47.292320157633654
"(9900.0, 25100)",47.292320157633654,47.292320157633654
"(9900.0, 25200)",47.292320157633654,47.292320157633654
"(9900.0, 25300)",48.20540124478274,48.20540124478274
"(9900.0, 25400)",48.20540124478274,48.20540124478274
"(9900.0, 25500)",48.20540124478274,48.20540124478274
"(9900.0, 25600)",48.20540124478274,48.20540124478274
"(9900.0, 25700)",48.20540124478274,48.20540124478274
"(9900.0, 25800)",48.20540124478274,48.20540124478274
"(9900.0, 25900)",48.20540124478274,48.20540124478274
"(9900.0, 26000)",48.20540124478274,48.20540124478274
"(9900.0, 26100)",48.20540124478274,48.20540124478274
"(9900.0, 26200)",49.17795913371936,49.17795913371936
"(9900.0, 26300)",49.17795913371936,49.17795913371936
"(9900.0, 26400)",49.17795913371936,49.17795913371936
"(9900.0, 26500)",49.17795913371936,49.17795913371936
"(9900.0, 26600)",49.17795913371936,49.17795913371936
"(9900.0, 26700)",49.17795913371936,49.17795913371936
"(9900.0, 26800)",49.17795913371936,49.17795913371936
"(9900.0, 26900)",49.17795913371936,49.17795913371936
"(9900.0, 27000)",49.17795913371936,49.17795913371936
"(9900.0, 27100)",50.204032129836975,50.204032129836975
"(9900.0, 27200)",50.204032129836975,50.204032129836975
"(9900.0, 27300)",50.204032129836975,50.204032129836975
"(9900.0, 27400)",50.204032129836975,50.204032129836975
"(9900.0, 27500)",50.204032129836975,50.204032129836975
"(9900.0, 27600)",50.204032129836975,50.204032129836975
"(9900.0, 27700)",50.204032129836975,50.204032129836975
"(9900.0, 27800)",50.204032129836975,50.204032129836975
"(9900.0, 27900)",50.204032129836975,50.204032129836975
"(9900.0, 28000)",51.27750313838146,51.27750313838146
"(9900.0, 28100)",51.27750313838146,51.27750313838146
"(9900.0, 28200)",51.27750313838146,51.27750313838146
"(9900.0, 28300)",51.27750313838146,51.27750313838146
"(9900.0, 28400)",51.27750313838146,51.27750313838146
"(9900.0, 28500)",51.27750313838146,51.27750313838146
"(9900.0, 28600)",51.27750313838146,51.27750313838146
"(9900.0, 28700)",51.27750313838146,51.27750313838146
"(9900.0, 28800)",51.27750313838146,51.27750313838146
"(9900.0, 28900)",52.39170152889746,52.39170152889746
"(9900.0, 29000)",52.39170152889746,52.39170152889746
"(9900.0, 29100)",52.39170152889746,52.39170152889746
"(9900.0, 29200)",52.39170152889746,52.39170152889746
"(9900.0, 29300)",52.39170152889746,52.39170152889746
"(9900.0, 29400)",52.39170152889746,52.39170152889746
"(9900.0, 29500)",52.39170152889746,52.39170152889746
"(9900.0, 29600)",52.39170152889746,52.39170152889746
"(9900.0, 29700)",52.39170152889746,52.39170152889746
"(9900.0, 29800)",53.54144849876843,53.54144849876843
"(9900.0, 29900)",53.54144849876843,53.54144849876843
"(9900.0, 30000)",53.54144849876843,53.54144849876843
"(9900.0, 30100)",53.54144849876843,53.54144849876843
"(9900.0, 30200)",53.54144849876843,53.54144849876843
"(9900.0, 30300)",53.54144849876843,53.54144849876843
"(9900.0, 30400)",53.54144849876843,53.54144849876843
"(9900.0, 30500)",53.54144849876843,53.54144849876843
"(9900.0, 30600)",53.54144849876843,53.54144849876843
"(9900.0, 30700)",54.71349357997302,54.71349357997302
"(9900.0, 30800)",54.71349357997302,54.71349357997302
"(9900.0, 30900)",54.71349357997302,54.71349357997302
"(9900.0, 31000)",54.71349357997302,54.71349357997302
"(9900.0, 31100)",54.71349357997302,54.71349357997302
"(9900.0, 31200)",54.71349357997302,54.71349357997302
"(9900.0, 31300)",54.71349357997302,54.71349357997302
"(9900.0, 31400)",54.71349357997302,54.71349357997302
"(9900.0, 31500)",54.71349357997302,54.71349357997302
"(9900.0, 31600)",55.932131238578435,55.932131238578435
"(9900.0, 31700)",55.932131238578435,55.932131238578435
"(9900.0, 31800)",55.932131238578435,55.932131238578435
"(9900.0, 31900)",55.932131238578435,55.932131238578435
"(9900.0, 32000)",55.932131238578435,55.932131238578435
"(9900.0, 32100)",55.932131238578435,55.932131238578435
"(9900.0, 32200)",55.932131238578435,55.932131238578435
"(9900.0, 32300)",55.932131238578435,55.932131238578435
"(9900.0, 32400)",55.932131238578435,55.932131238578435
"(9900.0, 32500)",57.042554772205506,57.042554772205506
"(9900.0, 32600)",57.042554772205506,57.042554772205506
"(9900.0, 32700)",57.042554772205506,57.042554772205506
"(9900.0, 32800)",57.042554772205506,57.042554772205506
